mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_nthread,param_objective,param_reg_lambda,param_seed,param_silent,param_subsample,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy
161.00400547981263,2.075772014529369,0.8759297847747802,0.059665047276561314,1.0,0.001,0.05,10,20,100,10,reg:linear,1,101,1,0.9,"{'colsample_bytree': 1.0, 'gamma': 0.001, 'learning_rate': 0.05, 'max_depth': 10, 'min_child_weight': 20, 'n_estimators': 100, 'nthread': 10, 'objective': 'reg:linear', 'reg_lambda': 1, 'seed': 101, 'silent': 1, 'subsample': 0.9}",,58.47713554079619,60.53717175197622,,,,,131,,56.291775937957546,,,,,
163.0510943889618,2.2012472968357635,0.8093432903289794,0.055747369601618704,1.0,0.001,0.05,10,20,100,10,reg:linear,0.1,101,1,0.9,"{'colsample_bytree': 1.0, 'gamma': 0.001, 'learning_rate': 0.05, 'max_depth': 10, 'min_child_weight': 20, 'n_estimators': 100, 'nthread': 10, 'objective': 'reg:linear', 'reg_lambda': 0.1, 'seed': 101, 'silent': 1, 'subsample': 0.9}",,58.34427445493936,,60.25642720247303,,,,132,,56.15000914977053,,,,,
157.96037197113037,2.6396973050968047,0.8384123325347901,0.03372030045365057,1.0,0.001,0.05,10,20,100,10,reg:linear,10,101,1,0.9,"{'colsample_bytree': 1.0, 'gamma': 0.001, 'learning_rate': 0.05, 'max_depth': 10, 'min_child_weight': 20, 'n_estimators': 100, 'nthread': 10, 'objective': 'reg:linear', 'reg_lambda': 10, 'seed': 101, 'silent': 1, 'subsample': 0.9}",,58.69315339228195,60.6696834118778,60.451841155894336,61.9952732330701,,,133,,56.80974616348824,,56.829415943130634,57.24170865059598,,
156.2640221118927,2.4831288639332643,0.7127447128295898,0.0608056806787897,1.0,0.001,0.05,10,20,100,10,reg:linear,100,101,1,0.9,"{'colsample_bytree': 1.0, 'gamma': 0.001, 'learning_rate': 0.05, 'max_depth': 10, 'min_child_weight': 20, 'n_estimators': 100, 'nthread': 10, 'objective': 'reg:linear', 'reg_lambda': 100, 'seed': 101, 'silent': 1, 'subsample': 0.9}",63.151673882524726,59.44058202178303,61.61223467408976,61.06816261256199,62.57907218760694,61.57034396620312,1.2890295808257635,1,58.16156942560663,58.145204923919756,,,58.8045464513275,,
226.05346837043763,4.6786482167975985,1.3433261871337892,0.11598289590513207,1.0,0.001,0.05,10,20,150,10,reg:linear,1,101,1,0.9,"{'colsample_bytree': 1.0, 'gamma': 0.001, 'learning_rate': 0.05, 'max_depth': 10, 'min_child_weight': 20, 'n_estimators': 150, 'nthread': 10, 'objective': 'reg:linear', 'reg_lambda': 1, 'seed': 101, 'silent': 1, 'subsample': 0.9}",,,,,,,,134,,,,,,,
232.52779779434204,3.0677331775213386,1.335726261138916,0.07196122516631012,1.0,0.001,0.05,10,20,150,10,reg:linear,0.1,101,1,0.9,"{'colsample_bytree': 1.0, 'gamma': 0.001, 'learning_rate': 0.05, 'max_depth': 10, 'min_child_weight': 20, 'n_estimators': 150, 'nthread': 10, 'objective': 'reg:linear', 'reg_lambda': 0.1, 'seed': 101, 'silent': 1, 'subsample': 0.9}",,,,,,,,136,,,,,,,
228.61906847953796,5.163424643631671,1.2413299083709717,0.11594757843771347,1.0,0.001,0.05,10,20,150,10,reg:linear,10,101,1,0.9,"{'colsample_bytree': 1.0, 'gamma': 0.001, 'learning_rate': 0.05, 'max_depth': 10, 'min_child_weight': 20, 'n_estimators': 150, 'nthread': 10, 'objective': 'reg:linear', 'reg_lambda': 10, 'seed': 101, 'silent': 1, 'subsample': 0.9}",,,,60.42434214784668,,,,143,,,,,,,
229.85693287849426,1.9570761789482582,1.2025848865509032,0.028148706392629296,1.0,0.001,0.05,10,20,150,10,reg:linear,100,101,1,0.9,"{'colsample_bytree': 1.0, 'gamma': 0.001, 'learning_rate': 0.05, 'max_depth': 10, 'min_child_weight': 20, 'n_estimators': 150, 'nthread': 10, 'objective': 'reg:linear', 'reg_lambda': 100, 'seed': 101, 'silent': 1, 'subsample': 0.9}",,59.23986695927569,61.47950890659264,60.855998263018954,62.28895165839701,,,137,,57.73324179353747,,,,,
389.2586789608002,6.440162921769532,4.2015081405639645,0.36515433267119,1.0,0.001,0.05,20,5,100,10,reg:linear,1,101,1,0.9,"{'colsample_bytree': 1.0, 'gamma': 0.001, 'learning_rate': 0.05, 'max_depth': 20, 'min_child_weight': 5, 'n_estimators': 100, 'nthread': 10, 'objective': 'reg:linear', 'reg_lambda': 1, 'seed': 101, 'silent': 1, 'subsample': 0.9}",,,58.88730183606836,59.19027757256601,,,,138,,,,,,,
391.66759729385376,5.419840863210194,4.286978340148925,0.44010488560291283,1.0,0.001,0.05,20,5,100,10,reg:linear,0.1,101,1,0.9,"{'colsample_bytree': 1.0, 'gamma': 0.001, 'learning_rate': 0.05, 'max_depth': 20, 'min_child_weight': 5, 'n_estimators': 100, 'nthread': 10, 'objective': 'reg:linear', 'reg_lambda': 0.1, 'seed': 101, 'silent': 1, 'subsample': 0.9}",,,,59.491473329834555,,,,139,,,,,,,
